timestamp,switch_id,porta,tx_bytes,rx_bytes,tx_pacotes,rx_pacotes
2026-06-10 00:27:35,1,1,2972,627650,40,569
2026-06-10 00:27:35,1,2,2902,4043911646,39,2674559
2026-06-10 00:27:35,1,3,1327007222,1090,877827,15
2026-06-10 00:27:38,1,1,2972,627650,40,569
2026-06-10 00:27:38,1,2,2902,4043911646,39,2674559
2026-06-10 00:27:38,1,3,1327007222,1090,877827,15
2026-06-10 00:27:41,1,1,2972,627720,40,570
2026-06-10 00:27:41,1,2,2972,4043911646,40,2674559
2026-06-10 00:27:41,1,3,1327007292,1090,877828,15
2026-06-10 00:27:44,1,1,2972,627720,40,570
2026-06-10 00:27:44,1,2,2972,4043911646,40,2674559
2026-06-10 00:27:44,1,3,1327007292,1090,877828,15
2026-06-10 00:27:47,1,1,2972,627720,40,570
2026-06-10 00:27:47,1,2,2972,4043911646,40,2674559
2026-06-10 00:27:47,1,3,1327007292,1090,877828,15
2026-06-10 00:27:50,1,1,2972,627720,40,570
2026-06-10 00:27:50,1,2,2972,4043911646,40,2674559
2026-06-10 00:27:50,1,3,1327007292,1090,877828,15
2026-06-10 00:27:53,1,1,2972,627720,40,570
2026-06-10 00:27:53,1,2,2972,4043911646,40,2674559
2026-06-10 00:27:53,1,3,1327007292,1090,877828,15
2026-06-10 00:27:56,1,1,2972,627720,40,570
2026-06-10 00:27:56,1,2,2972,4043911646,40,2674559
2026-06-10 00:27:56,1,3,1327007292,1090,877828,15
2026-06-10 00:27:59,1,1,2972,627720,40,570
2026-06-10 00:27:59,1,2,2972,4043911646,40,2674559
2026-06-10 00:27:59,1,3,1327007292,1090,877828,15
2026-06-10 00:28:02,1,1,2972,627720,40,570
2026-06-10 00:28:02,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:02,1,3,1327007292,1090,877828,15
2026-06-10 00:28:05,1,1,2972,627720,40,570
2026-06-10 00:28:05,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:05,1,3,1327007292,1090,877828,15
2026-06-10 00:28:08,1,1,2972,627720,40,570
2026-06-10 00:28:08,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:08,1,3,1327007292,1090,877828,15
2026-06-10 00:28:11,1,1,2972,627720,40,570
2026-06-10 00:28:11,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:11,1,3,1327007292,1090,877828,15
2026-06-10 00:28:14,1,1,2972,627720,40,570
2026-06-10 00:28:14,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:14,1,3,1327007292,1090,877828,15
2026-06-10 00:28:17,1,1,2972,627720,40,570
2026-06-10 00:28:17,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:17,1,3,1327007292,1090,877828,15
2026-06-10 00:28:20,1,1,2972,627720,40,570
2026-06-10 00:28:20,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:20,1,3,1327007292,1090,877828,15
2026-06-10 00:28:23,1,1,2972,627720,40,570
2026-06-10 00:28:23,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:23,1,3,1327007292,1090,877828,15
2026-06-10 00:28:26,1,1,2972,627720,40,570
2026-06-10 00:28:26,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:26,1,3,1327007292,1090,877828,15
2026-06-10 00:28:29,1,1,2972,627720,40,570
2026-06-10 00:28:29,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:29,1,3,1327007292,1090,877828,15
2026-06-10 00:28:32,1,1,2972,627720,40,570
2026-06-10 00:28:32,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:32,1,3,1327007292,1090,877828,15
2026-06-10 00:28:35,1,1,2972,627720,40,570
2026-06-10 00:28:35,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:35,1,3,1327007292,1090,877828,15
2026-06-10 00:28:38,1,1,2972,627720,40,570
2026-06-10 00:28:38,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:38,1,3,1327007292,1090,877828,15
2026-06-10 00:28:41,1,1,2972,627720,40,570
2026-06-10 00:28:41,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:41,1,3,1327007292,1090,877828,15
2026-06-10 00:28:44,1,1,2972,627720,40,570
2026-06-10 00:28:44,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:44,1,3,1327007292,1090,877828,15
2026-06-10 00:28:47,1,1,2972,627720,40,570
2026-06-10 00:28:47,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:47,1,3,1327007292,1090,877828,15
2026-06-10 00:28:50,1,1,2972,627720,40,570
2026-06-10 00:28:50,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:50,1,3,1327007292,1090,877828,15
2026-06-10 00:28:53,1,1,2972,627720,40,570
2026-06-10 00:28:53,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:53,1,3,1327007292,1090,877828,15
2026-06-10 00:28:56,1,1,2972,627720,40,570
2026-06-10 00:28:56,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:56,1,3,1327007292,1090,877828,15
2026-06-10 00:28:59,1,1,2972,627720,40,570
2026-06-10 00:28:59,1,2,2972,4043911646,40,2674559
2026-06-10 00:28:59,1,3,1327007292,1090,877828,15
2026-06-10 00:29:02,1,1,2972,627720,40,570
2026-06-10 00:29:02,1,2,2972,4043911646,40,2674559
2026-06-10 00:29:02,1,3,1327007292,1090,877828,15
2026-06-10 00:29:05,1,1,2972,627720,40,570
2026-06-10 00:29:05,1,2,2972,4043911646,40,2674559
2026-06-10 00:29:05,1,3,1327007292,1090,877828,15
2026-06-10 00:29:08,1,1,2972,627720,40,570
2026-06-10 00:29:08,1,2,2972,4043911646,40,2674559
2026-06-10 00:29:08,1,3,1327007292,1090,877828,15
2026-06-10 00:29:11,1,1,2972,627720,40,570
2026-06-10 00:29:11,1,2,2972,4043911646,40,2674559
2026-06-10 00:29:11,1,3,1327007292,1090,877828,15
2026-06-10 00:29:14,1,1,2972,627720,40,570
2026-06-10 00:29:14,1,2,2972,4043911646,40,2674559
2026-06-10 00:29:14,1,3,1327007292,1090,877828,15
2026-06-10 00:29:17,1,1,2972,627720,40,570
2026-06-10 00:29:17,1,2,2972,4043911646,40,2674559
2026-06-10 00:29:17,1,3,1327007292,1090,877828,15
2026-06-10 00:29:20,1,1,3042,627720,41,570
2026-06-10 00:29:20,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:20,1,3,1327007362,1160,877829,16
2026-06-10 00:29:23,1,1,3042,627720,41,570
2026-06-10 00:29:23,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:23,1,3,1327007362,1160,877829,16
2026-06-10 00:29:26,1,1,3042,627720,41,570
2026-06-10 00:29:26,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:26,1,3,1327007362,1160,877829,16
2026-06-10 00:29:29,1,1,3042,627720,41,570
2026-06-10 00:29:29,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:29,1,3,1327007362,1160,877829,16
2026-06-10 00:29:32,1,1,3042,627720,41,570
2026-06-10 00:29:32,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:32,1,3,1327007362,1160,877829,16
2026-06-10 00:29:35,1,1,3042,627720,41,570
2026-06-10 00:29:35,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:35,1,3,1327007362,1160,877829,16
2026-06-10 00:29:38,1,1,3042,627720,41,570
2026-06-10 00:29:38,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:38,1,3,1327007362,1160,877829,16
2026-06-10 00:29:41,1,1,3042,627720,41,570
2026-06-10 00:29:41,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:41,1,3,1327007362,1160,877829,16
2026-06-10 00:29:44,1,1,3042,627720,41,570
2026-06-10 00:29:44,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:44,1,3,1327007362,1160,877829,16
2026-06-10 00:29:47,1,1,3042,627720,41,570
2026-06-10 00:29:47,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:47,1,3,1327007362,1160,877829,16
2026-06-10 00:29:50,1,1,3042,627720,41,570
2026-06-10 00:29:50,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:50,1,3,1327007362,1160,877829,16
2026-06-10 00:29:53,1,1,3042,627720,41,570
2026-06-10 00:29:53,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:53,1,3,1327007362,1160,877829,16
2026-06-10 00:29:56,1,1,3042,627720,41,570
2026-06-10 00:29:56,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:56,1,3,1327007362,1160,877829,16
2026-06-10 00:29:59,1,1,3042,627720,41,570
2026-06-10 00:29:59,1,2,3042,4043911646,41,2674559
2026-06-10 00:29:59,1,3,1327007362,1160,877829,16
2026-06-10 00:30:02,1,1,3042,627720,41,570
2026-06-10 00:30:02,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:02,1,3,1327007362,1160,877829,16
2026-06-10 00:30:05,1,1,3042,627720,41,570
2026-06-10 00:30:05,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:05,1,3,1327007362,1160,877829,16
2026-06-10 00:30:08,1,1,3042,627720,41,570
2026-06-10 00:30:08,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:08,1,3,1327007362,1160,877829,16
2026-06-10 00:30:11,1,1,3042,627720,41,570
2026-06-10 00:30:11,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:11,1,3,1327007362,1160,877829,16
2026-06-10 00:30:14,1,1,3042,627720,41,570
2026-06-10 00:30:14,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:14,1,3,1327007362,1160,877829,16
2026-06-10 00:30:17,1,1,3042,627720,41,570
2026-06-10 00:30:17,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:17,1,3,1327007362,1160,877829,16
2026-06-10 00:30:20,1,1,3042,627720,41,570
2026-06-10 00:30:20,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:20,1,3,1327007362,1160,877829,16
2026-06-10 00:30:23,1,1,3042,627720,41,570
2026-06-10 00:30:23,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:23,1,3,1327007362,1160,877829,16
2026-06-10 00:30:26,1,1,3042,627720,41,570
2026-06-10 00:30:26,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:26,1,3,1327007362,1160,877829,16
2026-06-10 00:30:29,1,1,3042,627720,41,570
2026-06-10 00:30:29,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:29,1,3,1327007362,1160,877829,16
2026-06-10 00:30:32,1,1,3042,627720,41,570
2026-06-10 00:30:32,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:32,1,3,1327007362,1160,877829,16
2026-06-10 00:30:35,1,1,3042,627720,41,570
2026-06-10 00:30:35,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:35,1,3,1327007362,1160,877829,16
2026-06-10 00:30:38,1,1,3042,627720,41,570
2026-06-10 00:30:38,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:38,1,3,1327007362,1160,877829,16
2026-06-10 00:30:41,1,1,3042,627720,41,570
2026-06-10 00:30:41,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:41,1,3,1327007362,1160,877829,16
2026-06-10 00:30:44,1,1,3042,627720,41,570
2026-06-10 00:30:44,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:44,1,3,1327007362,1160,877829,16
2026-06-10 00:30:47,1,1,3042,627720,41,570
2026-06-10 00:30:47,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:47,1,3,1327007362,1160,877829,16
2026-06-10 00:30:50,1,1,3042,627720,41,570
2026-06-10 00:30:50,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:50,1,3,1327007362,1160,877829,16
2026-06-10 00:30:53,1,1,3042,627720,41,570
2026-06-10 00:30:53,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:53,1,3,1327007362,1160,877829,16
2026-06-10 00:30:56,1,1,3042,627720,41,570
2026-06-10 00:30:56,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:56,1,3,1327007362,1160,877829,16
2026-06-10 00:30:59,1,1,3042,627720,41,570
2026-06-10 00:30:59,1,2,3042,4043911646,41,2674559
2026-06-10 00:30:59,1,3,1327007362,1160,877829,16
2026-06-10 00:31:02,1,1,3042,627720,41,570
2026-06-10 00:31:02,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:02,1,3,1327007362,1160,877829,16
2026-06-10 00:31:05,1,1,3042,627720,41,570
2026-06-10 00:31:05,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:05,1,3,1327007362,1160,877829,16
2026-06-10 00:31:08,1,1,3042,627720,41,570
2026-06-10 00:31:08,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:08,1,3,1327007362,1160,877829,16
2026-06-10 00:31:11,1,1,3042,627720,41,570
2026-06-10 00:31:11,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:11,1,3,1327007362,1160,877829,16
2026-06-10 00:31:14,1,1,3042,627720,41,570
2026-06-10 00:31:14,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:14,1,3,1327007362,1160,877829,16
2026-06-10 00:31:17,1,1,3042,627720,41,570
2026-06-10 00:31:17,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:17,1,3,1327007362,1160,877829,16
2026-06-10 00:31:20,1,1,3042,627720,41,570
2026-06-10 00:31:20,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:20,1,3,1327007362,1160,877829,16
2026-06-10 00:31:23,1,1,3042,627720,41,570
2026-06-10 00:31:23,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:23,1,3,1327007362,1160,877829,16
2026-06-10 00:31:26,1,1,3042,627720,41,570
2026-06-10 00:31:26,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:26,1,3,1327007362,1160,877829,16
2026-06-10 00:31:29,1,1,3042,627720,41,570
2026-06-10 00:31:29,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:29,1,3,1327007362,1160,877829,16
2026-06-10 00:31:32,1,1,3042,627720,41,570
2026-06-10 00:31:32,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:32,1,3,1327007362,1160,877829,16
2026-06-10 00:31:35,1,1,3042,627720,41,570
2026-06-10 00:31:35,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:35,1,3,1327007362,1160,877829,16
2026-06-10 00:31:38,1,1,3042,627720,41,570
2026-06-10 00:31:38,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:38,1,3,1327007362,1160,877829,16
2026-06-10 00:31:41,1,1,3042,627720,41,570
2026-06-10 00:31:41,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:41,1,3,1327007362,1160,877829,16
2026-06-10 00:31:44,1,1,3042,627720,41,570
2026-06-10 00:31:44,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:44,1,3,1327007362,1160,877829,16
2026-06-10 00:31:47,1,1,3042,627720,41,570
2026-06-10 00:31:47,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:47,1,3,1327007362,1160,877829,16
2026-06-10 00:31:50,1,1,3042,627720,41,570
2026-06-10 00:31:50,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:50,1,3,1327007362,1160,877829,16
2026-06-10 00:31:53,1,1,3042,627720,41,570
2026-06-10 00:31:53,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:53,1,3,1327007362,1160,877829,16
2026-06-10 00:31:56,1,1,3042,627720,41,570
2026-06-10 00:31:56,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:56,1,3,1327007362,1160,877829,16
2026-06-10 00:31:59,1,1,3042,627720,41,570
2026-06-10 00:31:59,1,2,3042,4043911646,41,2674559
2026-06-10 00:31:59,1,3,1327007362,1160,877829,16
2026-06-10 00:32:02,1,1,3042,627720,41,570
2026-06-10 00:32:02,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:02,1,3,1327007362,1160,877829,16
2026-06-10 00:32:05,1,1,3042,627720,41,570
2026-06-10 00:32:05,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:05,1,3,1327007362,1160,877829,16
2026-06-10 00:32:08,1,1,3042,627720,41,570
2026-06-10 00:32:08,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:08,1,3,1327007362,1160,877829,16
2026-06-10 00:32:11,1,1,3042,627720,41,570
2026-06-10 00:32:11,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:11,1,3,1327007362,1160,877829,16
2026-06-10 00:32:14,1,1,3042,627720,41,570
2026-06-10 00:32:14,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:14,1,3,1327007362,1160,877829,16
2026-06-10 00:32:17,1,1,3042,627720,41,570
2026-06-10 00:32:17,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:17,1,3,1327007362,1160,877829,16
2026-06-10 00:32:20,1,1,3042,627720,41,570
2026-06-10 00:32:20,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:20,1,3,1327007362,1160,877829,16
2026-06-10 00:32:23,1,1,3042,627720,41,570
2026-06-10 00:32:23,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:23,1,3,1327007362,1160,877829,16
2026-06-10 00:32:26,1,1,3042,627720,41,570
2026-06-10 00:32:26,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:26,1,3,1327007362,1160,877829,16
2026-06-10 00:32:29,1,1,3042,627720,41,570
2026-06-10 00:32:29,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:29,1,3,1327007362,1160,877829,16
2026-06-10 00:32:32,1,1,3042,627720,41,570
2026-06-10 00:32:32,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:32,1,3,1327007362,1160,877829,16
2026-06-10 00:32:35,1,1,3042,627720,41,570
2026-06-10 00:32:35,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:35,1,3,1327007362,1160,877829,16
2026-06-10 00:32:38,1,1,3042,627720,41,570
2026-06-10 00:32:38,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:38,1,3,1327007362,1160,877829,16
2026-06-10 00:32:41,1,1,3042,627720,41,570
2026-06-10 00:32:41,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:41,1,3,1327007362,1160,877829,16
2026-06-10 00:32:44,1,1,3042,627720,41,570
2026-06-10 00:32:44,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:44,1,3,1327007362,1160,877829,16
2026-06-10 00:32:47,1,1,3042,627720,41,570
2026-06-10 00:32:47,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:47,1,3,1327007362,1160,877829,16
2026-06-10 00:32:50,1,1,3042,627720,41,570
2026-06-10 00:32:50,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:50,1,3,1327007362,1160,877829,16
2026-06-10 00:32:53,1,1,3042,627720,41,570
2026-06-10 00:32:53,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:53,1,3,1327007362,1160,877829,16
2026-06-10 00:32:56,1,1,3042,627720,41,570
2026-06-10 00:32:56,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:56,1,3,1327007362,1160,877829,16
2026-06-10 00:32:59,1,1,3042,627720,41,570
2026-06-10 00:32:59,1,2,3042,4043911646,41,2674559
2026-06-10 00:32:59,1,3,1327007362,1160,877829,16
2026-06-10 00:33:02,1,1,3042,627720,41,570
2026-06-10 00:33:02,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:02,1,3,1327007362,1160,877829,16
2026-06-10 00:33:05,1,1,3042,627720,41,570
2026-06-10 00:33:05,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:05,1,3,1327007362,1160,877829,16
2026-06-10 00:33:08,1,1,3042,627720,41,570
2026-06-10 00:33:08,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:08,1,3,1327007362,1160,877829,16
2026-06-10 00:33:11,1,1,3042,627720,41,570
2026-06-10 00:33:11,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:11,1,3,1327007362,1160,877829,16
2026-06-10 00:33:14,1,1,3042,627720,41,570
2026-06-10 00:33:14,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:14,1,3,1327007362,1160,877829,16
2026-06-10 00:33:17,1,1,3042,627720,41,570
2026-06-10 00:33:17,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:17,1,3,1327007362,1160,877829,16
2026-06-10 00:33:20,1,1,3042,627720,41,570
2026-06-10 00:33:20,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:20,1,3,1327007362,1160,877829,16
2026-06-10 00:33:23,1,1,3042,627720,41,570
2026-06-10 00:33:23,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:23,1,3,1327007362,1160,877829,16
2026-06-10 00:33:26,1,1,3042,627720,41,570
2026-06-10 00:33:26,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:26,1,3,1327007362,1160,877829,16
2026-06-10 00:33:29,1,1,3042,627720,41,570
2026-06-10 00:33:29,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:29,1,3,1327007362,1160,877829,16
2026-06-10 00:33:32,1,1,3042,627720,41,570
2026-06-10 00:33:32,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:32,1,3,1327007362,1160,877829,16
2026-06-10 00:33:35,1,1,3042,627720,41,570
2026-06-10 00:33:35,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:35,1,3,1327007362,1160,877829,16
2026-06-10 00:33:38,1,1,3042,627720,41,570
2026-06-10 00:33:38,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:38,1,3,1327007362,1160,877829,16
2026-06-10 00:33:41,1,1,3042,627720,41,570
2026-06-10 00:33:41,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:41,1,3,1327007362,1160,877829,16
2026-06-10 00:33:44,1,1,3042,627720,41,570
2026-06-10 00:33:44,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:44,1,3,1327007362,1160,877829,16
2026-06-10 00:33:47,1,1,3042,627720,41,570
2026-06-10 00:33:47,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:47,1,3,1327007362,1160,877829,16
2026-06-10 00:33:50,1,1,3042,627720,41,570
2026-06-10 00:33:50,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:50,1,3,1327007362,1160,877829,16
2026-06-10 00:33:53,1,1,3042,627720,41,570
2026-06-10 00:33:53,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:53,1,3,1327007362,1160,877829,16
2026-06-10 00:33:56,1,1,3042,627720,41,570
2026-06-10 00:33:56,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:56,1,3,1327007362,1160,877829,16
2026-06-10 00:33:59,1,1,3042,627720,41,570
2026-06-10 00:33:59,1,2,3042,4043911646,41,2674559
2026-06-10 00:33:59,1,3,1327007362,1160,877829,16
2026-06-10 00:34:02,1,1,3042,627720,41,570
2026-06-10 00:34:02,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:02,1,3,1327007362,1160,877829,16
2026-06-10 00:34:05,1,1,3042,627720,41,570
2026-06-10 00:34:05,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:05,1,3,1327007362,1160,877829,16
2026-06-10 00:34:08,1,1,3042,627720,41,570
2026-06-10 00:34:08,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:08,1,3,1327007362,1160,877829,16
2026-06-10 00:34:11,1,1,3042,627720,41,570
2026-06-10 00:34:11,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:11,1,3,1327007362,1160,877829,16
2026-06-10 00:34:14,1,1,3042,627720,41,570
2026-06-10 00:34:14,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:14,1,3,1327007362,1160,877829,16
2026-06-10 00:34:17,1,1,3042,627720,41,570
2026-06-10 00:34:17,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:17,1,3,1327007362,1160,877829,16
2026-06-10 00:34:20,1,1,3042,627720,41,570
2026-06-10 00:34:20,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:20,1,3,1327007362,1160,877829,16
2026-06-10 00:34:23,1,1,3042,627720,41,570
2026-06-10 00:34:23,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:23,1,3,1327007362,1160,877829,16
2026-06-10 00:34:26,1,1,3042,627720,41,570
2026-06-10 00:34:26,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:26,1,3,1327007362,1160,877829,16
2026-06-10 00:34:29,1,1,3042,627720,41,570
2026-06-10 00:34:29,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:29,1,3,1327007362,1160,877829,16
2026-06-10 00:34:32,1,1,3042,627720,41,570
2026-06-10 00:34:32,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:32,1,3,1327007362,1160,877829,16
2026-06-10 00:34:35,1,1,3042,627720,41,570
2026-06-10 00:34:35,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:35,1,3,1327007362,1160,877829,16
2026-06-10 00:34:38,1,1,3042,627720,41,570
2026-06-10 00:34:38,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:38,1,3,1327007362,1160,877829,16
2026-06-10 00:34:41,1,1,3042,627720,41,570
2026-06-10 00:34:41,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:41,1,3,1327007362,1160,877829,16
2026-06-10 00:34:44,1,1,3042,627720,41,570
2026-06-10 00:34:44,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:44,1,3,1327007362,1160,877829,16
2026-06-10 00:34:47,1,1,3042,627720,41,570
2026-06-10 00:34:47,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:47,1,3,1327007362,1160,877829,16
2026-06-10 00:34:50,1,1,3042,627720,41,570
2026-06-10 00:34:50,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:50,1,3,1327007362,1160,877829,16
2026-06-10 00:34:53,1,1,3042,627720,41,570
2026-06-10 00:34:53,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:53,1,3,1327007362,1160,877829,16
2026-06-10 00:34:56,1,1,3042,627720,41,570
2026-06-10 00:34:56,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:56,1,3,1327007362,1160,877829,16
2026-06-10 00:34:59,1,1,3042,627720,41,570
2026-06-10 00:34:59,1,2,3042,4043911646,41,2674559
2026-06-10 00:34:59,1,3,1327007362,1160,877829,16
2026-06-10 00:35:02,1,1,3042,627720,41,570
2026-06-10 00:35:02,1,2,3042,4043911646,41,2674559
2026-06-10 00:35:02,1,3,1327007362,1160,877829,16
2026-06-10 00:35:05,1,1,3042,627720,41,570
2026-06-10 00:35:05,1,2,3042,4043911646,41,2674559
2026-06-10 00:35:05,1,3,1327007362,1160,877829,16
2026-06-10 00:35:08,1,1,3042,627720,41,570
2026-06-10 00:35:08,1,2,3042,4043911646,41,2674559
2026-06-10 00:35:08,1,3,1327007362,1160,877829,16
2026-06-10 00:35:11,1,1,3042,627720,41,570
2026-06-10 00:35:11,1,2,3042,4043911646,41,2674559
2026-06-10 00:35:11,1,3,1327007362,1160,877829,16
2026-06-10 00:35:14,1,1,3042,627720,41,570
2026-06-10 00:35:14,1,2,3042,4043911646,41,2674559
2026-06-10 00:35:14,1,3,1327007362,1160,877829,16
2026-06-10 00:35:17,1,1,3042,627720,41,570
2026-06-10 00:35:17,1,2,3042,4043911646,41,2674559
2026-06-10 00:35:17,1,3,1327007362,1160,877829,16
2026-06-10 00:35:20,1,1,3042,627720,41,570
2026-06-10 00:35:20,1,2,3042,4043911646,41,2674559
2026-06-10 00:35:20,1,3,1327007362,1160,877829,16
2026-06-10 00:35:23,1,1,3042,627720,41,570
2026-06-10 00:35:23,1,2,3042,4043911646,41,2674559
2026-06-10 00:35:23,1,3,1327007362,1160,877829,16
2026-06-10 00:35:26,1,1,3042,627720,41,570
2026-06-10 00:35:26,1,2,3042,4043911646,41,2674559
2026-06-10 00:35:26,1,3,1327007362,1160,877829,16
2026-06-10 00:35:29,1,1,3042,627720,41,570
